SMILES,Score
C[C@@H](c1ccc([S@@](C)=O)cc1)N(C)C(=O)CCc1ccc(C#N)cc1,-6.5
CO[C@@H](CNC(=O)COc1ccccc1F)C(C)(C)C,-6.2
CN1CC[NH+](CCC(=O)Nc2cccc([N+](=O)[O-])c2)C2(CCCCC2)C1,-7.5
Cc1ccc2nc(NC(=O)c3ccc[nH]3)sc2c1,-7.3
O=C(c1ccc2c(=O)n3c(nc2c1)CCCCC3)N1CCN(c2ncccn2)CC1,-8.5
CN(C)C(=O)CC[NH+]1CCC2(CC1)C[C@@H](c1ccccc1)C[NH+](C1CC1)C2,-7.1
C[C@@H](c1ccc(Cl)cc1Cl)N(C)C(=O)c1ccc(NC(N)=O)cc1,-7.2
Cc1cc(N2CCC[C@H]2C2CCCC2)cc(C(=O)[O-])c1N,-7.1
N#CC(C#N)=C1C(Br)=CCc2ccccc21,-4.8
COc1ccc(NC(=O)C2CCC(C[NH3+])CC2)c(C)c1,-6.6
CC(C)NC(=O)Cc1ccc(NCc2cn(C)nc2C(C)(C)C)cc1,-6.0
CC(C)CCOc1ccc(NC(=O)Nc2cccc(-c3nnco3)c2)cc1,-7.2
CC(C)CS(=O)(=O)c1nc2ccc(NC(=O)c3cc(F)ccc3Cl)cc2s1,-6.4
COc1ccc2ccc(O)c(C[NH+]3CCN(CC(=O)NC4CC4)CC3)c2c1,-6.7
COC1CCN(C(=O)NCCCCCc2ccccc2)CC1,-5.9
N#CCC[NH+](Cc1cc[nH]c1)CC1CC1,-4.5
C[NH+](C)CCNC(=O)c1c[nH]c2nccc(Cl)c12,-6.1
O=C(N/N=C1/C[C@H]2C=CC[C@H]12)c1ccc(Cl)c(Cl)c1,-6.6
CCc1nc(-c2cc(S(=O)(=O)Nc3ccc(Cl)cc3C)c(C)s2)cs1,-6.5
COC(=O)CN1C(=O)N[C@@]2(CCCc3ccccc32)C1=O,-6.4
Cc1ccnc(-c2ccc(Nc3nc(C4CC4)ns3)cc2)n1,-6.9
CCN(C(=O)c1csc(Cc2ccc(C)cc2)n1)c1nc(C)cs1,-6.9
O=C1NC(=O)C2C(=O)NC(=O)C1C2c1c(Cl)cccc1Cl,-7.0
O=C(c1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CC1,-7.8
[NH3+]C1(c2cccc(C(F)(F)F)c2)[C@H]2CCC[C@H]21,-6.6
CCOC(=O)/C(C#N)=C/NCC(=O)Nc1ccc(Br)cc1,-5.9
CCC[C@@H](C#N)[C@@H](O)c1cc(C)nc2ccccc12,-6.7
CN(C)S(=O)(=O)c1c[nH]c(C(=O)NCC(F)(F)F)c1,-6.2
C[C@H](Cc1ccc(Cl)cc1)N(C)C(=O)Nc1ccccc1F,-6.9
CCC1(CC)CN(c2ccc([C@@H](C)[NH3+])cc2)C1,-6.0
COCc1ccccc1NC(=O)N1CCCN(C(=O)C(C)(C)C)CC1,-6.1
O=C1C[C@H](c2nc(-c3cccnc3)no2)CN1c1cccc(Cl)c1,-7.6
C[C@@H]1CCC[C@@H](NC(=O)c2ccc(S(=O)(=O)NC3CC3)cc2)C1,-5.8
COC(=O)c1nc(C(F)(F)F)cs1,-5.2
Cc1noc(C)c1CNc1cc(Cl)ccc1C(=O)N1CCCC1,-7.7
CCCNC(=[NH2+])N[C@@H]1CCCCC1(C)C,-5.2
CCSc1nnc(S[C@H](C)C(=O)N(C)Cc2ccccc2C)s1,-5.5
CCc1nn(C)cc1CNC(=O)N1[C@H](C)CC[C@H]1C,-6.8
Cc1ccccc1-c1nnc(S[C@H](C(=O)N(C)C)c2ccccc2)n1C,-6.8
CC/[NH+]=C(\NCc1ccc(C)c(F)c1)NC[C@@H]1CCCO1,-6.9
O=C1CCCC2=C1[C@@H](c1ccc(Cl)c(Cl)c1)n1nnnc1N2,-7.7
Cc1noc(C)c1CC(=O)NC(C)(C)C,-6.2
O=C(COc1ncnc2scc(-c3ccc(F)cc3)c12)N1CCN(C(=O)c2ccco2)CC1,-7.6
COC(=O)c1ccc(CN2C[C@@H](C)C[C@@H]([NH3+])C2)nc1,-5.9
Cc1ccccc1N1C(=O)c2cc3occc3n2C[C@@]1(C)C(=O)N[C@@H]1CCC[C@H](C)[C@@H]1C,-7.0
Cc1ccc(-c2ccc(/C=N/NOC(=O)Cc3nnc(N)s3)o2)cc1Cl,-8.0
C[NH+](C1CCC([NH3+])CC1)[C@@H]1CCCOC1,-4.9
Cc1c(NC(=O)c2ccc(CN3CCN(c4ccccc4)CC3)cc2)c(=O)n(-c2ccccc2)n1C,-7.9
O=c1ccncn1C[C@H]1CSc2ccccc21,-6.9
Cc1ccc2c(c1)N(C)C(=O)[C@](C)(C(=O)Nc1cccc(C)n1)O2,-6.9
O=c1/c(=C/c2cccnc2)sc2n1CN(c1cccc(C(F)(F)F)c1)CN=2,-7.2
COc1cn(CC(=O)NC2CCCC2)c(CSc2nccc(C)n2)cc1=O,-7.4
CC(C)n1c([C@@H](C)[NH2+][C@@H](C)C2CCOCC2)nc2ccccc21,-7.3
COc1ccc(COc2ccc(N(C)S(=O)(=O)c3ccc(F)cc3)cc2)cc1F,-7.6
COc1ccc(CC(=O)Nc2ccc3c(c2)C(=O)c2ccccc2-3)cc1OC,-7.8
CCc1onc(C)c1NC(=O)[C@@H]1COc2ccccc2O1,-6.5
N#C[C@@H](C(=O)CC[C@H]1CCCO1)c1ccc(F)cn1,-6.5
COc1cccc(C(=O)NC(=S)Nc2cc(C)c(O)c(-c3nc4ccccc4s3)c2)c1,-8.2
C#CCN1C(=O)N=C(N)[C@@H]1c1ccc(OC)cc1OC,-6.0
Cc1c(C[NH+]2C[C@@H]3CC[C@H](C2)N(CC2CCC2)C3=O)cnn1C,-6.4
Cc1ccc([C@H](C)N(C)C(=O)NCc2cccc(C)c2)cc1,-7.5
O=C([O-])CSCC(=O)Nc1ccc(N2CCOCC2)nc1N1CCOCC1,-6.0
FC(F)(F)c1ccn(Cc2ccccc2)n1,-6.1
CCOc1cccc(CNC(=O)Nc2cnccc2C)c1,-7.4
CC(C)COC(=O)c1cc(=O)c2ccccc2o1,-6.9
CNS(=O)(=O)c1ccc([C@@H](C)NS(=O)(=O)c2ccc(F)cc2C)cc1,-7.1
CCCNC(=O)[C@@H]1CCCN(C(=O)C(=O)Nc2ccnn2C(C)(C)C)C1,-6.3
CC1CCC([NH2+][C@H](CO)c2ccccc2F)CC1,-6.0
O=c1c2ccccc2n(Cc2ccccc2)c(=O)n1Cc1cccc(Cl)c1,-8.3
C[C@@H]1CN(CCn2c3ccccc3c3cc(Cl)ccc32)CC[NH+]1C,-7.1
COc1cc(OC)c2nc(C(F)(F)F)cc(Cl)c2c1,-5.8
COCCN1C[C@H](C(=O)N(C)C[C@H]2COc3ccccc3O2)CC1=O,-6.4
COc1ccc2cc(C(=O)NCC[NH+]3CCc4ccccc4C3)c(C)nc2c1,-7.2
O=C1CCC[C@H]1[C@H]1CCCN1C(=O)c1c(F)cccc1Cl,-6.4
C[C@@H]([NH3+])[C@@H](SC1COC1)c1ccccc1F,-5.1
O=C(CSCc1ccc(F)cc1Cl)NCC1CC1,-5.6
O=C(Nc1ccc(F)cc1)N1CCn2cnnc2C1,-7.5
O=C(Cc1cccs1)NN/C=C1\C=CC(=O)C(O)=C1,-7.8
CCCc1cc(=O)n2nc(-c3ccc(C)cc3)c(C)c2[nH]1,-6.7
COc1cc2c(cc1OC)[C@@H]1c3ccccc3[C@](C#N)(C2)N(C(=O)c2ccccc2)[C@@H]1O,-6.9
C[C@@H](CS(C)(=O)=O)N(Cc1c[nH]nc1-c1ccc(F)cc1)C1CC1,-6.3
S=C(N/N=C\c1ccc(Cl)c(Cl)c1)Nc1ccccc1,-7.0
CNC(=O)[C@]1(Cc2cccc(-c3ccc(C)cc3)c2)CN(C(=O)c2cccnc2)CCO1,-8.1
Cc1ccc(S(=O)(=O)N[C@@H]2CCCC[C@@H]2O)cc1,-6.8
Cc1ccccc1-n1nc([C@H]2CCCO2)c(C#N)c1N,-6.2
CC[NH+]1CCN([C@H](c2cc3cc4c(cc3[nH]c2=O)OCCO4)c2nnnn2C2CCCCC2)CC1,-8.9
Cc1ccccc1N[C@@H]1OC(=O)c2ccccc21,-7.7
O=C(CN1C(=O)/C(=C/c2ccccc2O)SC1=S)Nc1nccs1,-7.3
C[NH2+][C@@H](C)c1ccc(SCc2ccc(C(=O)[O-])cc2)cc1,-6.3
C[C@H](CC(=O)NC[C@@H](c1ccc(F)cc1)N1CCOCC1)n1ccnc1,-6.9
CC(C)CN1CCO[C@@H](CNC(=O)CN2CC[S@@](=O)C(C)(C)C2)C1,-5.8
Cc1cc(C)c(NC(=O)Cn2c(-c3cccnc3)noc2=O)c(C)c1,-7.8
CCN(C(=O)[C@H](C)[NH+]1CCC(C(=O)N2CCCC2)CC1)c1ccccc1,-7.0
CCCC(=O)Oc1ccc([C@H]2NC(=O)c3ccccc3O2)cc1,-6.8
CCO[C@H](CCNC(=O)N1CCC[C@H](c2nc3ccccc3o2)C1)C(C)C,-7.2
Cc1ccc(NC(=O)[C@@H](C)S(=O)(=O)Cc2cccc(C(N)=O)c2)c(C)c1,-7.8
O=C(Nc1cccc2cccnc12)C1(c2cc(-c3ccccc3)on2)CC1,-7.9
Cc1cc(OCC(=O)N2CCC[C@@H](C)C2)cc2oc(=O)c3ccccc3c12,-7.7
CCC[NH2+][C@H](CC)Cc1ccc2nccnc2n1,-6.0
Cc1ccc(S(=O)(=O)N2CCC[C@@H](C(=O)N(Cc3cccnc3)C3CC3)C2)s1,-7.2
CC[C@@H](CCCl)CNc1ncnc2c1CCC2,-5.3
O=C(CC[C@H]1CCCO1)NCc1ccc(Oc2cccc(F)c2)nc1,-6.9
CCCC[NH+](C[C@H]1CCC(C)(C)C1=O)C1CC1,-5.0
C[C@H](Cc1ccsc1)[NH2+][C@H]1CCC[C@H](S(C)(=O)=O)C1,-6.2
Cc1ccccc1NC(=O)CSc1ncnc2ccccc12,-6.9
C#Cc1cc(F)c(NC(=O)NCc2cccc(-c3ccccn3)c2)c(F)c1,-9.2
N#Cc1csc(C[NH2+][C@H]2CCC[C@@H](OCC(F)(F)F)C2)c1,-5.9
C[C@@H](O)c1ccc(F)cc1OCc1nc(C(C)(C)C)cs1,-6.6
COCC1CCN(C(=O)N[C@@H]2CC[NH+](Cc3ccccc3)[C@@H](C)C2)CC1,-6.6
CCOC[C@H]1CCN(C(=O)CCSc2ccccc2F)C1,-5.4
CCOC(=O)C[C@H](C)CNC(=O)c1cc(C#N)cs1,-5.8
C[C@@H](Cn1cc[nH+]c1)NC(=O)N[C@@H](c1ccccc1)c1ccc(Cl)cc1,-8.0
CCOc1cccc(NC(=O)N2CCC[C@H](CO)C2)c1,-6.8
N#Cc1cc([N+](=O)[O-])ccc1N[C@@H]1CCCC[C@@H]1O,-6.3
COc1ccc(F)cc1NC(=O)NC1C[C@@H]2CCC[C@H](C1)[NH+]2C,-8.0
CCCNC(=O)/C=C/c1c(C)nn(Cc2ccccc2Cl)c1C,-6.2
CCC(=O)c1ccccc1OS(=O)(=O)c1ccccc1F,-6.6
CC(=O)C1=C(C)[C@@H](C(=O)N2CCN(c3cccc(C)c3C)CC2)N=C1C,-7.2
CCCOc1ccccc1C(=O)Nc1cccc2cccnc12,-7.3
CC(C)(C(=O)NC1CC[NH+](CC(N)=O)CC1)c1cccc(C#N)c1,-6.5
Cc1ncc(/C=C/c2nc(-c3cnccn3)no2)s1,-6.2
CC(=O)N1CCC(C(=O)N[C@H]2CCC[C@@H]2Cc2ccccc2)CC1,-7.0
Cc1nccn1CC[NH+](C)CC1CC[NH2+]CC1,-5.7
O=C1[C@H]2[C@H](C(=O)N1c1nccs1)C1c3ccccc3C2([N+](=O)[O-])c2ccccc21,-7.7
O=C(C[C@@H]1CSc2nc3c(cnn3-c3ccc(F)cc3)c(=O)n21)Nc1cccc(C(F)(F)F)c1,-8.3
N#C[C@@H]1C(=N)C(C#N)(C#N)[C@@]2(C(=O)N(Cc3ccc(Cl)cc3)c3ccccc32)[C@H]2CCCC=C12,-7.2
Cc1cc(NC(=O)C(=O)NC[C@H](O)c2ccccc2Cl)ccc1F,-6.7
CC(C)n1c(N)nnc1S[C@H](C)[C@@H](C)C(=O)NN,-6.2
CC(=O)N1CCC(NC(=O)Cc2cccs2)CC1,-6.4
C#Cc1cccc(N(Cc2cccs2)S(=O)(=O)c2cn[nH]c2)c1,-6.3
COc1ccc(CCNC(=O)c2ccc3nsnc3c2)cc1,-6.8
Cc1ccc(NC(=O)[C@@H]2CCC[NH+](Cc3cc[nH]n3)C2)nc1,-7.3
CCn1c(SCC(=O)c2ccc3ccccc3c2)nnc1-c1cccs1,-6.7
CCC[NH2+][C@H]1[C@@H](OC(C)(C)C)CCC1(C)C,-4.4
CC[NH+](CC)CCNS(=O)(=O)c1c(C)cc(N)cc1C,-5.3
CCOC(=O)C1=C(C)N(C)C(=O)N[C@H]1c1cccc(F)c1,-7.2
COc1ccc(-c2cc(C(=O)NCC(C)C)on2)cc1OC,-6.2
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCCSC[C@H]1CN1CCOCC1,-5.7
CCn1nccc1NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1cccs1,-7.2
O=C(NCCCOc1ccc(F)cc1)c1scc2c1OCO2,-6.3
Cc1cc(C(=O)Nc2ccccc2[C@@H](C)O)sc1Br,-6.6
N#Cc1ccc(NC(=O)C(=O)NCC2(c3ccc(F)cc3)CCCCC2)cc1,-7.7
C[C@@H](C[NH+]1CCCCC1)NCc1nc2c(s1)CCC2,-6.1
COc1ccc([N+](=O)[O-])cc1NC(=O)[C@H](C)N1C[C@@H](C)O[C@H](C)C1,-7.3
Cc1csc(N(C(=O)/C=C/c2cnc(C(C)(C)C)s2)C2CC2)n1,-6.1
CN(CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)C(=O)CNC(=O)C(C)(C)C,-6.3
Nc1cccc(S[C@H]2CCCNC(=O)C2)c1,-6.5
C[C@@H](CC#N)Sc1ccccc1NC(=O)CN1CCOC[C@@H]1C#N,-5.8
O=C(Nc1ccccc1F)C(=Cc1csc(-c2ccsc2)n1)C(=O)Nc1ccccc1F,-8.2
CC(C)[C@@H](NC(=O)c1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ncccn2)CC1,-7.7
Cc1nn(C)cc1CN1C[C@H](C)O[C@H](c2ccsc2)C1,-6.1
Cc1ccc(C)c(NC(=O)[C@H](C)[S@@](=O)Cc2ccccc2)c1,-6.5
CCOc1ccc(-c2ccc(C)cc2C(=O)[O-])c(Cl)c1,-6.4
Cc1ccc(CN(C(=O)[C@@H]2CC[C@H](C[NH3+])O2)C2CC2)cc1,-6.0
Cc1ccsc1C[NH+](C)[C@@H](C)C(=O)N1C[C@@H](C)C[C@@H](C)C1,-5.8
Cc1ccc(C(=O)N(C)C)cc1NC(=O)C(=O)NCC[C@@H]1C[C@H]2CC[C@@H]1C2,-7.0
Cc1cccc(Cn2nc(NC(=O)c3cc4c(C(F)(F)F)nn(C)c4s3)cc2C)c1,-8.0
CC1(C)CC(=O)C(C(C2=C([O-])CC(C)(C)CC2=O)c2c(O)ccc3ccccc23)=C([O-])C1,-7.4
CNc1cc(S(=O)(=O)N(C)C[C@@H]2CCC[NH+]2C)ccn1,-5.9
CC[NH+]1CCN([C@@H](C)CNC(=O)/C=C/c2cccc(C)c2)CC1,-5.8
Cc1ccc(N(CCC#N)C(=O)Cn2nc(-c3ccc(F)cc3)oc2=O)cc1C,-7.6
CC(C)(C)n1cc(C(=O)NCC2(C(N)=O)CCOCC2)cn1,-6.0
COC(=O)Nc1cccc(OCc2nnc(-c3ccc(C#N)cc3)o2)c1,-7.5
Cc1cc(/C=N/NC(=O)CC(=O)NC(C)C)c(C)n1-c1ccc(Cl)cc1,-6.9
COc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)[C@H]2CCCO2)cc1,-7.5
N#C[C@@H](C(=O)Nc1ccccc1I)c1ccccn1,-6.4
COc1ccc2c(c1)c1c(n2CCC[NH+](C)C)CCCSCC1,-6.5
COc1cc(Cl)c(C)cc1NC(=O)[C@@H](C)OC(=O)c1cccnc1,-7.8
CC(=O)C[C@]1(O)C(=O)N(CCOc2ccc(Cl)cc2)c2c(C)ccc(C)c21,-7.0
C[C@@H]1Cc2ccccc2N1C(=O)COC(=O)c1cc(Cl)cc(Cl)c1,-7.2
CCc1ccc(C[NH2+]Cc2ccc(OC)cc2)s1,-6.2
CSc1ccc([C@@H]2c3c(n[nH]c3-c3ccccc3)C(=O)N2CCCn2cc[nH+]c2)cc1,-7.3
CN(Cc1ccc(Cl)cc1)c1ccc(S(N)(=O)=O)cn1,-6.7
C=CCn1c(S[C@@H](C)C(=O)Nc2nc(-c3ccc(F)c(F)c3)cs2)nc2sccc2c1=O,-8.1
Cc1cc(Oc2ncccc2C#N)ccc1NC(=O)[C@@H](C)c1ccsc1,-6.5
Cc1ccc([C@H](CNC(=O)COc2ccccc2)N2CCOCC2)o1,-6.9
O=C(Nc1ccc2oc(C3CC3)nc2c1)N1CCC[C@H](C(F)(F)F)C1,-7.3
Cc1nn2cccnc2c1C(=O)Nc1ccc(Oc2cccc(F)c2)cc1,-7.6
O=C([O-])c1cc(F)cc(S(=O)(=O)[N-]c2ccc(F)c(F)c2F)c1,-7.5
Cc1ncc(Cl)c(C(=O)N2CCC[C@@H]3CCC[C@H]32)n1,-6.3
C[C@@H](C(=O)N1CCc2cc(S(=O)(=O)N3CCOCC3)ccc21)N1C(=O)c2ccccc2C1=O,-8.5
Cc1ccccc1NC(=O)CCn1c(=O)cc(C)c2ccccc21,-7.0
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)N1CCc2ccc(O)cc2CC1,-8.1
COc1cc([C@H]2CC(=O)Oc3c2c(=O)[nH]c2ccccc32)ccc1OCc1ccc(C)cc1,-8.8
Cc1ccc(Br)cc1NC[C@H]1CCCN(S(C)(=O)=O)C1,-6.5
COc1ccc(OCC(=O)N[C@H](c2ccccc2)c2ccc(C)cc2)cc1,-7.4
Cc1cc(C)n2nc(C)c(C(=O)NCc3cc(C)oc3C)c2n1,-7.0
O=C(CCN1C(=O)CCC1=O)Nc1cc(Cl)cc2cccnc12,-6.8
CC(=O)N[C@@H](C)C(=O)N1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1,-8.2
O=[N+]([O-])c1ccccc1C[C@@H]1CCC[C@H]1[NH2+][C@@H]1CCO[C@]2(CCSC2)C1,-6.7
c1coc([C@H]2CCC[NH+]2Cc2cnc(C3CCCC3)s2)c1,-5.8
Cc1cccn2c(=O)c(C(=O)NCc3n[nH]c(=S)n3C3CC3)cnc12,-7.0
O[C@H]1C[C@H]2O[C@@H](O)C[C@H]2[C@H]1CC[C@@H](O)CCc1ccccc1,-6.5
Cc1ccc(CCC(=O)N[C@@H](c2ccc(Cl)cc2)c2noc(C)n2)o1,-7.3
C[NH+](CC(=O)N1CCN(S(=O)(=O)c2ccccc2Cl)CC1)Cc1cccnc1,-6.4
COc1ccccc1NC(=O)CCc1c(C)nc2c3cccnc3nn2c1C,-7.8
Cc1c([C@H](C)NC(=O)c2c[nH]c(=O)c(Cl)c2)cnn1-c1ccccn1,-7.6
CN(C)C(=O)c1ccc(CNC(=O)NC[C@@H]2CCC[C@@H]2O)cc1,-6.9
Cc1noc(C)c1S(=O)(=O)N[C@@H](C)C(=O)N[C@H](C)c1ccc2c(c1)CCCC2,-7.1
COCCN(C)S(=O)(=O)c1cc(Cl)ccc1Cl,-5.4
O=C(CNc1ccc(I)cc1)N1CCNC1=O,-6.8
CNC(=O)c1cccc(N[C@H](C)Cc2ccc(C)s2)n1,-6.6
O=C(Nc1ccc(F)cc1OCC(F)F)c1cccnc1N1CCCC1,-7.3
CCOc1ccc(/C=C2\SC(=O)N(Cc3ccc(F)cc3)C2=O)c(OCC)c1,-6.6
C[C@H]1CCN(C(=O)N[C@H]2CCCN(C(=O)OC(C)(C)C)C2)C1,-6.2
O=C(N1CCCCC1)N1CCN(S(=O)(=O)c2ccccc2)C1,-6.7
CC(C)[C@H]1CC[C@@H](C)C[C@H]1[NH2+]CCCC(=O)NC1CC1,-6.2
CC(C)c1cc(C(=O)Nc2ccc(NC(=O)[C@H](C)n3cncn3)cc2)c2cnn(C(C)C)c2n1,-7.8
Cc1ccc(/[NH+]=c2\oc3ccccc3cc2C(=O)Nc2nccs2)c(F)c1,-8.4
Cc1cccc(C)c1OCC(=O)N1CCN(CCOC(C)C)CC1,-5.6
C[NH+](Cc1ncc(-c2cccc(Br)c2)o1)C[C@H](O)C1CC1,-6.0
Cc1ccc([N+](=O)[O-])c(N[C@H]2CC[C@@H](C)C[C@@H]2C)c1,-6.5
CC[S@](=O)[C@@H]1CCCC[C@@H]1NC(=O)N[C@@H](C)c1ccncc1,-6.9
Cc1nnnn1[C@H](Cc1ccccc1)C(=O)NCc1ncn(C)n1,-7.0
CC[NH+]1CCN([C@H](CC(C)C)c2nnnn2C(C)C)CC1,-5.2
C[C@H]1CC(C(=O)NCc2csc(N(C)C)n2)C[C@@H](C)O1,-7.3
Cc1cccc(O[C@@H](C)C(=O)Nc2ccc(C(=O)NC(C)C)cc2)c1,-6.9
Cc1c(NS(=O)(=O)c2ccc3c(c2)COC3)cccc1C(=O)[O-],-7.3
COc1cccc(CN2CCO[C@@](C)(c3cnn(C)c3)C2)c1OC,-6.7
Cc1nn(C)c(C)c1C(=O)C(=O)Nc1ccc2nc(-c3cccc(F)c3)[nH]c2c1,-8.1
C1=C(Sc2ccccc2)CCCCC1,-6.0
COCCNC(=O)c1nnc(-c2oc3ccc(C)cc3c2C)o1,-7.0
O=C([O-])[C@H]1CCCC[C@H]1C(=O)Nc1ccc(F)c(Cl)c1,-6.3
N#Cc1cccc([C@@H]2C[NH2+]CC[NH2+]2)c1,-6.1
CCCCn1nc(C)c(CN2CCNC(=O)[C@@H]2CC)c1Cl,-5.9
Cc1[nH+]c(NCC(C)(C)C[C@H](C)O)ccc1I,-5.6
CC[C@H](C)C(=O)N1CCC[C@@H]1CC(C)=O,-4.8
O=C(NCCc1cccc(F)c1)N[C@H](CCO)c1ccccc1,-7.1
Cc1cc(CNC(=O)c2csc(C#CCCO)c2)sc1C,-6.1
CN(C)S(=O)(=O)c1ccc(NC(=O)c2ccc(-c3ccccc3F)o2)cc1,-6.9
CNC(=O)c1cccc(CCNCc2ccc(OC)c(F)c2)c1,-6.3
O=C(COCc1ccccc1)NCC1(O)CCOCC1,-6.1
COc1cccc(C[NH+]2CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2)c1,-7.7
O=C(COc1ccccc1)NCC(=O)N/N=C\c1ccc(Br)cc1,-6.9
COc1ccc(C(=O)N(C)C)cc1N[C@H]1CC[NH+]([C@H](C)c2ccccc2)C1,-7.4
CCC[C@@H](O)c1ccn(C[C@@H]2CSc3ccccc32)c1,-6.4
CCCCc1ccc(N(C)C(=O)c2ccc[nH]2)cc1,-5.9
CC(C)NC(=O)CNc1ccc(Cl)c(Cl)c1,-5.6
C[C@@H]1CC[C@H]([NH2+][C@H](C)C(=O)OC(C)(C)C)C1,-4.9
COc1ccc(CCNC(=O)[C@H](C)[NH2+][C@H]2CCCC[C@@H]2C)cc1,-6.8
Clc1ccccc1CSc1ncccn1,-5.6
O[C@@H](CN1CCOCC1)C[NH+]1CCCCCCC1,-5.3
CC(=O)c1ccc(NC(=O)NCc2ccoc2C)cc1C,-7.3
CCn1c(C2CC2)nn(C[NH+]2Cc3ccccc3N(C)C[C@@H]2C)c1=S,-6.5
Cc1ccccc1N1C(=O)N(Cc2cc(=O)n3ccccc3n2)c2ccccc2S1(=O)=O,-8.3
CC[NH2+]C[C@@H](CCC(C)C)c1ccccc1F,-5.2
Cc1occc1-c1nn(C[NH+]2CC[C@@H](OCCC(C)C)C2)c(=S)n1C,-6.6
COc1ccc(C[NH+]2CCCn3nc(CNC(=O)C4CCC4)cc3C2)cc1O,-7.3
C[C@@H](C(=O)NC(C)(C)c1ccc(F)cc1Cl)S(C)(=O)=O,-5.9
Cc1noc(C)c1[C@@H](C)NC(=O)N[C@@H]1CCN(c2cccc(Cl)c2)C1,-7.1
C[C@@H]1[NH2+]CCC[C@H]1OCCCCCO,-5.0
COC(=O)[C@H]1CCN(C[C@@H]2Cc3cc(F)ccc3O2)C1,-7.1
Nc1nc(NCCc2cc(F)cc3c2OCOC3)[nH+]c2ccccc12,-9.0
CCOc1cccc(C2C(C(=O)OC)=CNC=C2C(=O)OC)c1,-5.8
CC(C)CNC(=O)CNC(=O)N(C[C@H]1CCCO1)C1CCC(C)CC1,-7.2
O=C(N[C@@H](c1ccc(Cl)cc1)C1CCC1)[C@@H]1CCCN(C(=O)Nc2ccccc2)C1,-7.5
CC1CCC(NC(=O)Cc2csc(-c3ccccn3)n2)CC1,-7.0
CCC[C@H]1CCCN(c2cccc(F)c2C[NH3+])CC1,-5.3
CC(=O)N[C@H](Cc1ccc(F)cc1)C(=O)NC1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,-8.8
Cc1ccc(/C=C/C(=O)N[C@@H](CO)C(=O)[O-])o1,-6.1
CC[C@H]1CCCCN1C(=O)CN1C(=O)CSC1=O,-4.9
CC(C)n1cnnc1CNC(=O)Cc1ccc(F)c(F)c1,-6.4
Cc1nc(C)c(CNC(=O)N2CC[NH+](C3CCCC3)CC2)s1,-7.1
COc1ccc(CC[C@H]2CCCC[NH2+]2)cc1,-5.5
C[C@H]1CC[C@@H](n2c(N)nc3c[nH+]ccc32)[C@H](C)C1,-7.1
C[NH+](CCNC(=O)N1CCN(C(=O)[C@H]2CCCO2)CC1)Cc1ccccc1,-7.0
CC[NH+]1CCN(c2ccc(C(=O)N3CCCC[C@@H]3CCO)cc2F)CC1,-6.4
O=C(Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)Nc1[nH+]cccc1[O-],-8.4
CC(C)(C)c1nnnn1CC(=O)NCc1ccco1,-6.0
Cc1cc(N(C)C(C)C)cc(C(=O)[O-])c1N,-5.8
O=C(OCc1nnc(-c2ccccc2)o1)c1cc(-c2ccccc2)nn1-c1ccccc1,-8.3
CC(C)CN(C)C(=O)[C@@H]1C[C@@H]1c1ccccc1C(F)(F)F,-5.5
O=C(Nc1ccc(Cl)c(C(=O)NC2CC2)c1)c1cnn(-c2ccccc2F)c1,-7.2
Cc1cccc(NC(=O)C[NH+]2CCN(Cc3nc(-c4ccc(F)cc4)cs3)CC2)c1C,-7.0
CCOC(=O)C1C(C)=NC2=C(C(=O)C[C@H](c3ccc(OC)cc3)C2)[C@@H]1c1ccccn1,-6.9
Cc1ccc(O)c(C(=O)c2c[nH]c(-c3nnc4n3CCCCC4)c2)c1,-8.3
Cc1cc2oc(C(=O)NCc3ccc4c(c3)OCO4)c(C)c2cc1C,-8.5
O=C(c1cnc2nc([O-])[nH]c(=O)c2c1)N1CCC(OCc2ccc(F)cc2)CC1,-8.8
C[NH2+][C@@H](Cc1cccc(F)c1F)c1cncc(Br)c1,-6.4
Cc1cc(F)c(N)cc1S(=O)(=O)NCCNS(C)(=O)=O,-6.4
C[C@H](Nc1ncc(Br)cn1)c1cccc(N2CCCC2=O)c1,-7.6
Cn1c(C[NH+](C)Cc2c[nH]nc2-c2cccs2)nc2ccccc21,-7.1
COc1cc(OC)c(C(=O)N(C)CCC(C)C)cc1OC,-6.1
C[NH+]1[C@H]2CC[C@@H]1CN(CCOc1cccc(Br)c1)CC2,-5.3
Cc1cnn([C@@H]2CC[NH+](Cc3ccccc3)C2)c1NC(=O)Cc1cccc(Cl)c1,-6.9
